Eid,Affiliation
2-s2.0-85050336797,60017004
2-s2.0-85050336797,60008287
2-s2.0-85053542738,60028190
2-s2.0-85032805319,60028190
2-s2.0-85059675381,60028190
2-s2.0-85050344082,60025577
2-s2.0-85050344082,60028190
2-s2.0-85049872904,60019578
2-s2.0-85049872904,60028190
2-s2.0-85046760841,60030788
2-s2.0-85046760841,60028190
2-s2.0-85046760841,60004391
2-s2.0-85058647216,60028190
2-s2.0-85058647216,60026526
2-s2.0-85043240477,60012718
2-s2.0-85043240477,60138776
2-s2.0-85043240477,60005738
2-s2.0-85043240477,60073786
2-s2.0-85041697042,60028190
2-s2.0-85031940782,60028190
2-s2.0-85067932266,60028190
2-s2.0-85067932266,60013372
2-s2.0-85045222719,60028190
2-s2.0-85045222719,60199578
2-s2.0-85053536200,60028190
2-s2.0-85030854232,60028190
2-s2.0-85060162536,60028190
2-s2.0-85050374171,60028190
2-s2.0-85050374171,60012718
2-s2.0-85050374171,60002875
2-s2.0-85044059764,60017585
2-s2.0-85044059764,60028190
2-s2.0-85049126613,60028190
2-s2.0-85041410863,60000881
2-s2.0-85041410863,60028190
2-s2.0-85042462678,60028190
2-s2.0-85042462678,60276478
2-s2.0-85053213055,60015887
2-s2.0-85053213055,60028190
2-s2.0-85063393358,60028190
2-s2.0-85063393358,60025997
2-s2.0-85039707027,60028190
2-s2.0-85039722861,60008578
2-s2.0-85039722861,60009408
2-s2.0-85039722861,60021947
2-s2.0-85039722861,60028190
2-s2.0-85039722861,114587302
2-s2.0-85039722861,60105925
2-s2.0-85053754566,60002620
2-s2.0-85053754566,60022183
2-s2.0-85053754566,60269766
2-s2.0-85055619937,60028190
2-s2.0-85049401886,60028190
2-s2.0-85049401886,60014652
2-s2.0-85048322358,60028190
2-s2.0-85046754470,60028190
2-s2.0-85048292237,60028190
2-s2.0-85048292237,60012718
2-s2.0-85050089963,60028190
2-s2.0-85050089963,60018352
2-s2.0-85067998660,60028190
2-s2.0-85053749794,60018465
2-s2.0-85053749794,60091507
2-s2.0-85053749794,60024542
2-s2.0-85054598542,60028190
2-s2.0-85054598542,60016849
2-s2.0-85054598542,60020623
2-s2.0-85054598542,60107208
2-s2.0-85054598542,60029157
2-s2.0-85048025879,60018013
2-s2.0-85048025879,60097365
2-s2.0-85048025879,60028190
2-s2.0-85048025879,120520359
2-s2.0-85048025879,60111668
2-s2.0-85050084517,60018809
2-s2.0-85050084517,60028190
2-s2.0-85055710234,60028190
2-s2.0-85055710234,60025272
2-s2.0-85055710234,60114641
2-s2.0-85055710234,60033133
2-s2.0-85082366390,60029482
2-s2.0-85082366390,60002798
2-s2.0-85082366390,60071104
2-s2.0-85082366390,60122356
2-s2.0-85082366390,60069708
2-s2.0-85082366390,60022183
2-s2.0-85082366390,121444472
2-s2.0-85043683102,60028190
2-s2.0-85043683102,60015849
2-s2.0-85043683102,60018759
2-s2.0-85045193269,60028190
2-s2.0-85045193269,60011520
2-s2.0-85045193269,60022183
2-s2.0-85045193269,60022313
2-s2.0-85055596089,60028190
2-s2.0-85055596089,114407316
2-s2.0-85055596089,60003434
2-s2.0-85042584526,60028190
2-s2.0-85042584526,60272065
2-s2.0-85042584526,60012718
2-s2.0-85121788603,60005837
2-s2.0-85121788603,60028190
2-s2.0-85061914917,60028190
2-s2.0-85044988496,60028190
2-s2.0-85044988496,60025272
2-s2.0-85076712598,60028190
2-s2.0-85043476619,60019578
2-s2.0-85043476619,60028190
2-s2.0-85043476619,60000906
2-s2.0-85050080433,60028190
2-s2.0-85044037605,60028190
2-s2.0-85044037605,60020623
2-s2.0-85044037605,60107208
2-s2.0-85044037605,60016849
2-s2.0-85044037605,60029157
2-s2.0-85057982903,60027792
2-s2.0-85057982903,60012369
2-s2.0-85057982903,60015084
2-s2.0-85057982903,60021944
2-s2.0-85057982903,60028190
2-s2.0-85057583776,60028190
2-s2.0-85029159795,60017165
2-s2.0-85029159795,60028190
2-s2.0-85040249641,60028190
2-s2.0-85048018727,60199583
2-s2.0-85053455291,60028190
2-s2.0-85053455291,60022183
2-s2.0-85065559003,60028190
2-s2.0-85056134427,60012718
2-s2.0-85056134427,60028190
2-s2.0-85049635232,60028190
2-s2.0-85049635232,60091516
2-s2.0-85044938791,60028190
2-s2.0-85044938791,60011947
2-s2.0-85048576552,60028190
2-s2.0-85048576552,60194933
2-s2.0-85048576552,60022498
2-s2.0-85049303569,60028190
2-s2.0-85049303569,60014471
2-s2.0-85049303569,60024621
2-s2.0-85043353921,60028190
2-s2.0-85044448248,60031970
2-s2.0-85044448248,60011284
2-s2.0-85044448248,60022183
2-s2.0-85056844710,60009512
2-s2.0-85056844710,60159954
2-s2.0-85056844710,60000881
2-s2.0-85056844710,60033316
2-s2.0-85056844710,60189232
2-s2.0-85050642056,60006314
2-s2.0-85050642056,60028190
2-s2.0-85053921163,60021944
2-s2.0-85053921163,60028190
2-s2.0-85044849806,60023653
2-s2.0-85044849806,60028190
2-s2.0-85044849806,60025778
2-s2.0-85044849806,60013369
2-s2.0-85045062424,60028190
2-s2.0-85046269561,60103462
2-s2.0-85046269561,106379398
2-s2.0-85046269561,60028190
2-s2.0-85059961567,60028190
2-s2.0-85054008064,60028190
2-s2.0-85028984118,119193772
2-s2.0-85028984118,107183389
2-s2.0-85028984118,105258194
2-s2.0-85028984118,60028190
2-s2.0-85028984118,60004321
2-s2.0-85057781904,60028190
2-s2.0-85031400722,60011047
2-s2.0-85031400722,60026526
2-s2.0-85031400722,60028190
2-s2.0-85057350844,60028190
2-s2.0-85057350844,60014652
2-s2.0-85042909652,60028190
2-s2.0-85042909652,60030835
2-s2.0-85055966450,60028124
2-s2.0-85055966450,60015277
2-s2.0-85055966450,60071691
2-s2.0-85055966450,113700425
2-s2.0-85055966450,60031780
2-s2.0-85055966450,60002620
2-s2.0-85055966450,60002909
2-s2.0-85051334326,60028190
2-s2.0-85042873312,60015728
2-s2.0-85042873312,60015887
2-s2.0-85042873312,60022096
2-s2.0-85042873312,60028190
2-s2.0-85050191643,60028190
2-s2.0-85050191643,60069410
2-s2.0-85050191643,60027625
2-s2.0-85062797130,60028190
2-s2.0-85046032980,60028190
2-s2.0-85029818459,60028190
2-s2.0-85029818459,60272065
2-s2.0-85046780756,60028190
2-s2.0-85046780756,60000881
2-s2.0-85046780756,112924537
2-s2.0-85051278176,60028190
2-s2.0-85051278176,60006314
2-s2.0-85051278176,60017165
2-s2.0-85147647870,60028190
2-s2.0-85059255766,60028190
2-s2.0-85059255766,60021121
2-s2.0-85047731035,60070862
2-s2.0-85047731035,60025205
2-s2.0-85053185103,60018809
2-s2.0-85053185103,60021543
2-s2.0-85053185103,60008786
2-s2.0-85053185103,117794275
2-s2.0-85053185103,60117770
2-s2.0-85053185103,60028190
2-s2.0-85045142896,60028190
2-s2.0-85064670745,60070862
2-s2.0-85064670745,60025205
2-s2.0-85050794463,60028190
2-s2.0-85050794463,60022183
2-s2.0-85042359515,60004592
2-s2.0-85042359515,60031780
2-s2.0-85042359515,60028190
2-s2.0-85049875455,60028190
2-s2.0-85039942501,60028190
2-s2.0-85039942501,60000316
2-s2.0-85048476985,60028190
2-s2.0-85048476985,60000316
2-s2.0-85036498020,60028190
2-s2.0-85053477724,60070862
2-s2.0-85053477724,60025205
2-s2.0-85056140645,60106184
2-s2.0-85056140645,60001282
2-s2.0-85056140645,60008781
2-s2.0-85056140645,60003878
2-s2.0-85056140645,60028717
2-s2.0-85056140645,60025272
2-s2.0-85056140645,60015560
2-s2.0-85056140645,60013592
2-s2.0-85055148645,60028190
2-s2.0-85055148645,60012718
2-s2.0-85038120430,60028190
2-s2.0-85050993973,60012521
2-s2.0-85050993973,60028190
2-s2.0-85037681290,60028190
2-s2.0-85049451194,60028190
2-s2.0-85049451194,60000881
2-s2.0-85055674190,60012718
2-s2.0-85055674190,60028190
2-s2.0-85055674190,60054128
2-s2.0-85093897088,60028190
2-s2.0-85045834409,60028190
2-s2.0-85051829925,60028190
2-s2.0-85045087730,60070862
2-s2.0-85045087730,60025205
2-s2.0-85045626371,60012718
2-s2.0-85045626371,60028190
2-s2.0-85045626371,60011947
2-s2.0-85045626371,60011846
2-s2.0-85052227173,60028190
2-s2.0-85052227173,60009116
2-s2.0-85052227173,60008372
2-s2.0-85053492921,60015728
2-s2.0-85053492921,60028190
2-s2.0-85053492921,60022183
2-s2.0-85028912249,60011947
2-s2.0-85028912249,60022498
2-s2.0-85028912249,60028190
2-s2.0-85015303108,60028190
2-s2.0-85015303108,60014471
2-s2.0-85033689474,60005244
2-s2.0-85033689474,124007192
2-s2.0-85033689474,60069631
2-s2.0-85033689474,60028190
2-s2.0-85040983639,60028190
2-s2.0-85040983639,60012521
2-s2.0-85040983639,60002875
2-s2.0-85040983639,60029487
2-s2.0-85040983639,60020796
2-s2.0-85047622204,60000316
2-s2.0-85047622204,60009116
2-s2.0-85047622204,60110569
2-s2.0-85047622204,60028190
2-s2.0-85041594251,60028190
2-s2.0-85058345871,60028190
2-s2.0-85058345871,60023366
2-s2.0-85020422062,60007976
2-s2.0-85020422062,60028190
2-s2.0-85020422062,60010126
2-s2.0-85041696827,60028190
2-s2.0-85041696827,60199573
2-s2.0-85054858889,60028190
2-s2.0-85042499737,60028190
2-s2.0-85042499737,60018809
2-s2.0-85042499737,60014652
2-s2.0-85046666265,60028190
2-s2.0-85049602739,60028190
2-s2.0-85049602739,60025272
2-s2.0-85044383305,60028190
2-s2.0-85049198533,60112560
2-s2.0-85049198533,60012718
2-s2.0-85049198533,60199583
2-s2.0-85050741219,60117978
2-s2.0-85050741219,114289868
2-s2.0-85050741219,60109827
2-s2.0-85050741219,60028190
2-s2.0-85037671164,60028190
2-s2.0-85037671164,60011001
2-s2.0-85151761949,60025063
2-s2.0-85151761949,60028190
2-s2.0-85057420667,60028190
2-s2.0-85047343090,60028190
2-s2.0-85047113263,60028190
2-s2.0-85069328095,60119317
2-s2.0-85069328095,60028190
2-s2.0-85069328095,60113370
2-s2.0-85062587239,60142558
2-s2.0-85062587239,60007278
2-s2.0-85062587239,60022183
2-s2.0-85062587239,60023691
2-s2.0-85062587239,60000881
2-s2.0-85062587239,60012521
2-s2.0-85062587239,60006314
2-s2.0-85062587239,60199575
2-s2.0-85042633507,60028190
2-s2.0-85053707643,60028190
2-s2.0-85053707643,60022676
2-s2.0-85040746519,60028190
2-s2.0-85052998272,60028190
2-s2.0-85052998272,60017958
2-s2.0-85031738297,60028190
2-s2.0-85042944700,60028190
2-s2.0-85040318014,60028190
2-s2.0-85040318014,60012521
2-s2.0-85040318014,60000264
2-s2.0-85040318014,60015682
2-s2.0-85056647097,60070862
2-s2.0-85056647097,60025205
2-s2.0-85054866570,60269766
2-s2.0-85054866570,60028190
2-s2.0-85045737757,60025778
2-s2.0-85045737757,60028190
2-s2.0-85034048270,60006314
2-s2.0-85034048270,60028190
2-s2.0-85051794662,60028190
2-s2.0-85051794662,60022183
2-s2.0-85051794662,114159116
2-s2.0-85048038821,60028190
2-s2.0-85048038821,60199583
2-s2.0-85048038821,60021543
2-s2.0-85015168691,60028190
2-s2.0-85042672238,60028190
2-s2.0-85054556162,60028190
2-s2.0-85050656313,60028190
2-s2.0-85050656313,60001278
2-s2.0-85050656313,60014652
2-s2.0-85082684208,60028190
2-s2.0-85047639640,60022183
2-s2.0-85047639640,60028190
2-s2.0-85047639640,60002620
2-s2.0-85147693035,60028190
2-s2.0-85018249148,60001865
2-s2.0-85018249148,60006028
2-s2.0-85018249148,60027866
2-s2.0-85018249148,118424326
2-s2.0-85048317453,60025778
2-s2.0-85048317453,60216981
2-s2.0-85048317453,60010294
2-s2.0-85048317453,60025234
2-s2.0-85048317453,60028190
2-s2.0-85048317453,60274070
2-s2.0-85108485844,60028190
2-s2.0-85047780112,60028190
2-s2.0-85053830441,60199578
2-s2.0-85053830441,60030319
2-s2.0-85053830441,60028190
2-s2.0-85040938583,60028190
2-s2.0-85055862684,60028190
2-s2.0-85055893617,60070862
2-s2.0-85055893617,60025205
2-s2.0-85046786100,60032114
2-s2.0-85046786100,60028190
2-s2.0-85057130234,60070862
2-s2.0-85057130234,60025205
2-s2.0-85040826788,60028190
2-s2.0-85040826788,60022498
2-s2.0-85040826788,60003858
2-s2.0-85044754478,60028190
2-s2.0-85044754478,60004354
2-s2.0-85044754478,60117964
2-s2.0-85052633547,60028190
2-s2.0-85051023165,60028190
2-s2.0-85051023165,60013120
2-s2.0-85051023165,60022183
2-s2.0-85051023165,114159116
2-s2.0-85054459068,60028190
2-s2.0-85054459068,60022498
2-s2.0-85046583455,101768941
2-s2.0-85046583455,60069392
2-s2.0-85046583455,60029395
2-s2.0-85046583455,60028190
2-s2.0-85046583455,60069377
2-s2.0-85046583455,60029157
2-s2.0-85058717573,60028190
2-s2.0-85058717573,121157566
2-s2.0-85058717573,60012718
2-s2.0-85058717573,60091527
2-s2.0-85090522950,60028190
2-s2.0-85090522950,121157566
2-s2.0-85090522950,60006314
2-s2.0-85090522950,60012718
2-s2.0-85090522950,60018205
2-s2.0-85052691487,60000881
2-s2.0-85052691487,60028190
2-s2.0-85051110614,60017165
2-s2.0-85051110614,60028190
2-s2.0-85044852725,60027565
2-s2.0-85044852725,60001821
2-s2.0-85044852725,60069377
2-s2.0-85044852725,60028190
2-s2.0-85044852725,60029157
2-s2.0-85044852725,60027708
2-s2.0-85044852725,60039507
2-s2.0-85044852725,60107658
2-s2.0-85041238520,60028190
2-s2.0-85041238520,60026526
2-s2.0-85041238520,60012718
2-s2.0-85053495818,60028190
2-s2.0-85053495818,60030319
2-s2.0-85101989726,60028190
2-s2.0-85058155060,60008658
2-s2.0-85058155060,60024025
2-s2.0-85058155060,60028190
2-s2.0-85058155060,60005281
2-s2.0-85052697060,60008724
2-s2.0-85052697060,60003029
2-s2.0-85052697060,60002952
2-s2.0-85052697060,60013682
2-s2.0-85052697060,114935665
2-s2.0-85052697060,60021508
2-s2.0-85052697060,60028190
2-s2.0-85052697060,60008827
2-s2.0-85052697060,60030931
2-s2.0-85052697060,60003342
2-s2.0-85052697060,60025488
2-s2.0-85049326397,60028190
2-s2.0-85049326397,60021543
2-s2.0-85034582603,60027866
2-s2.0-85034582603,60028190
2-s2.0-85034582603,60018805
2-s2.0-85034582603,60031890
2-s2.0-85034582603,100607744
2-s2.0-85052488654,60091477
2-s2.0-85052488654,60021543
2-s2.0-85052488654,60028190
2-s2.0-85052488654,60030801
2-s2.0-85052488654,60017285
2-s2.0-85052488654,60000881
2-s2.0-85052488654,60026526
2-s2.0-85052023711,60199583
2-s2.0-85045460519,60028190
2-s2.0-85045460519,60019939
2-s2.0-85050973741,60022183
2-s2.0-85050973741,60002688
2-s2.0-85050973741,60004109
2-s2.0-85050973741,60006964
2-s2.0-85050973741,60032964
2-s2.0-85058788684,60028190
2-s2.0-85058788684,60012718
2-s2.0-85039057326,60028190
2-s2.0-85021752388,60009116
2-s2.0-85021752388,60028190
2-s2.0-85048491406,60012310
2-s2.0-85048491406,60019499
2-s2.0-85048491406,60027363
2-s2.0-85048491406,60128861
2-s2.0-85048491406,60028190
2-s2.0-85056893860,60009116
2-s2.0-85056893860,60028190
2-s2.0-85062828079,60028190
2-s2.0-85062828079,60011001
2-s2.0-85049189916,60028190
2-s2.0-85040082145,60028190
2-s2.0-85042920159,60028190
2-s2.0-85047658971,60070862
2-s2.0-85047658971,60025205
2-s2.0-85034991318,60028190
2-s2.0-85054987287,60028190
2-s2.0-85054987287,60018491
2-s2.0-84946771902,60028190
2-s2.0-84946771902,60172332
2-s2.0-85047221923,60028190
2-s2.0-85047221923,60025527
2-s2.0-85041575056,60069380
2-s2.0-85041575056,60028190
2-s2.0-85055171153,60028190
2-s2.0-85055171153,60000881
2-s2.0-85047949926,60028190
2-s2.0-85050272808,60028190
2-s2.0-84984691749,60028190
2-s2.0-84984691749,60020457
2-s2.0-84984691749,101932858
2-s2.0-84984691749,105889154
2-s2.0-84984691749,60018805
2-s2.0-84984691749,60027866
2-s2.0-84984691749,116324567
2-s2.0-84984691749,60031890
2-s2.0-85049143020,60011189
2-s2.0-85049143020,60028190
2-s2.0-85049143020,60071495
2-s2.0-85049143020,60071446
2-s2.0-85049143020,60029157
2-s2.0-85049143020,101381680
2-s2.0-85049143020,118932151
2-s2.0-85049143020,101537717
2-s2.0-85049143020,117522502
2-s2.0-85044527605,100826489
2-s2.0-85044527605,60028190
2-s2.0-85056078948,60070862
2-s2.0-85056078948,60025205
2-s2.0-85053262561,60070862
2-s2.0-85053262561,60025205
2-s2.0-85042710807,60029616
2-s2.0-85042710807,60020469
2-s2.0-85042710807,60025111
2-s2.0-85042710807,60030840
2-s2.0-85042710807,60019868
2-s2.0-85050458798,60028190
2-s2.0-85050458798,60027762
2-s2.0-85021826138,60008435
2-s2.0-85021826138,60028190
2-s2.0-85021826138,60031126
2-s2.0-85052754543,60028190
2-s2.0-85049844762,60028190
2-s2.0-85040099983,60028190
2-s2.0-85047189795,60023366
2-s2.0-85047189795,60022182
2-s2.0-85047189795,60028190
2-s2.0-85047189795,60071113
2-s2.0-85129037864,60028190
2-s2.0-85159755401,60008786
2-s2.0-85159755401,60028190
2-s2.0-85046121935,60028190
2-s2.0-85046121935,107898082
2-s2.0-85041514937,60028190
2-s2.0-85041514937,60002999
2-s2.0-85054534174,60028190
2-s2.0-85056148744,60028190
2-s2.0-85056148744,60022457
2-s2.0-85056148744,60012718
2-s2.0-85056148744,60000316
2-s2.0-85035109804,60000316
2-s2.0-85035109804,60028190
2-s2.0-85035109804,60025988
2-s2.0-85030629491,60000881
2-s2.0-85030629491,60028190
2-s2.0-85043774638,60009254
2-s2.0-85043774638,60024728
2-s2.0-85043774638,60269774
2-s2.0-85043774638,60014652
2-s2.0-85043774638,60028190
2-s2.0-85028775225,60012718
2-s2.0-85028775225,60028190
2-s2.0-85058085831,60070862
2-s2.0-85058085831,60025205
2-s2.0-85057826296,60028190
2-s2.0-85050386361,60070862
2-s2.0-85050386361,60025205
2-s2.0-85046649716,60070862
2-s2.0-85046649716,60025205
2-s2.0-85025453160,60022183
2-s2.0-85051356813,60028190
2-s2.0-85043605260,60091478
2-s2.0-85043605260,60000881
2-s2.0-85043605260,60031637
2-s2.0-85043605260,60005478
2-s2.0-85043605260,60020661
2-s2.0-85042845717,60028190
2-s2.0-85042845717,60026000
2-s2.0-85042845717,60025352
2-s2.0-85042845717,120311197
2-s2.0-85084990204,60028190
2-s2.0-85055205421,60013682
2-s2.0-85055205421,60012718
2-s2.0-85055205421,60012521
2-s2.0-85055205421,116505519
2-s2.0-85055205421,60028190
2-s2.0-85048368790,60002875
2-s2.0-85048368790,60028190
2-s2.0-85054316242,60028190
2-s2.0-85054316242,60024818
2-s2.0-85059897171,60028190
2-s2.0-85059897171,60022498
2-s2.0-85059897171,60011525
2-s2.0-85059897171,60004391
2-s2.0-85057714249,60028190
2-s2.0-85057714249,60011525
2-s2.0-85045278169,60028190
2-s2.0-85044442704,60028190
2-s2.0-85044442704,60011023
2-s2.0-85044442704,60008583
2-s2.0-85044442704,60018353
2-s2.0-85065915318,60103462
2-s2.0-85065915318,60028190
2-s2.0-85045575384,60028190
2-s2.0-85045575384,60022183
2-s2.0-85045575384,60020352
2-s2.0-85045575384,101424320
2-s2.0-85045575384,60022738
2-s2.0-85045575384,120545009
2-s2.0-85048708977,60025778
2-s2.0-85048708977,60005036
2-s2.0-85048708977,60030807
2-s2.0-85048708977,60003500
2-s2.0-85048708977,60005558
2-s2.0-85048708977,60012689
2-s2.0-85048708977,60000928
2-s2.0-85048708977,60012981
2-s2.0-85042313923,60028190
2-s2.0-85060153998,60028190
2-s2.0-85053416459,60199578
2-s2.0-85053416459,60069215
2-s2.0-85053416459,60028190
2-s2.0-85053416459,60070823
2-s2.0-85038010058,60008786
2-s2.0-85038010058,60028190
2-s2.0-85056159676,60022313
2-s2.0-85056159676,60028190
2-s2.0-85048834140,60028190
2-s2.0-85048834140,101261319
2-s2.0-85051439401,60028190
2-s2.0-85042655754,60028190
2-s2.0-85048787335,60028190
2-s2.0-85050440394,60028190
2-s2.0-85079737697,60028190
2-s2.0-85079737697,60011525
2-s2.0-85050029848,60012718
2-s2.0-85050029848,60011947
2-s2.0-85050029848,60005255
2-s2.0-85050029848,60028190
2-s2.0-85050029848,60011846
2-s2.0-85061594328,60029616
2-s2.0-85061594328,60028190
2-s2.0-85056591683,60022183
2-s2.0-85056591683,60028190
2-s2.0-85041216434,60121918
2-s2.0-85041216434,60069719
2-s2.0-85041216434,60008510
2-s2.0-85041216434,60118427
2-s2.0-85041216434,60082502
2-s2.0-85041216434,60108904
2-s2.0-85041216434,60069718
2-s2.0-85041216434,60006240
2-s2.0-85041216434,60021119
2-s2.0-85046658445,60028190
2-s2.0-85046658445,60013450
2-s2.0-85046658445,60030398
2-s2.0-85046658445,60030945
2-s2.0-85046658445,60028652
2-s2.0-85036551446,60028190
2-s2.0-85036551446,60003087
2-s2.0-85051263294,60012718
2-s2.0-85051263294,60015728
2-s2.0-85051263294,60001490
2-s2.0-85051263294,60017165
2-s2.0-85051263294,60021944
2-s2.0-85051263294,60023366
2-s2.0-85051263294,122906616
2-s2.0-85041801741,60103462
2-s2.0-85041801741,60028190
2-s2.0-85055921005,60015084
2-s2.0-85055921005,60028190
2-s2.0-85054071137,60028190
2-s2.0-85054071137,60091507
2-s2.0-85041898151,60022183
2-s2.0-85044988165,60070862
2-s2.0-85044988165,60025205
2-s2.0-85041282106,60028190
2-s2.0-85041282106,60000881
2-s2.0-85041282106,60006314
2-s2.0-85041282106,60017165
2-s2.0-85041282106,60010884
2-s2.0-85041282106,60005429
2-s2.0-85041282106,60012704
2-s2.0-85052748935,60028190
2-s2.0-85054015533,60028190
2-s2.0-85054015533,60008786
2-s2.0-85054015533,60114641
2-s2.0-85047562504,60028190
2-s2.0-85059087917,60070862
2-s2.0-85059087917,60025205
2-s2.0-85147668329,60028190
2-s2.0-85051003161,60027709
2-s2.0-85051003161,121115276
2-s2.0-85051003161,60031225
2-s2.0-85051003161,60008504
2-s2.0-85051003161,60024419
2-s2.0-85051003161,60028190
2-s2.0-85051003161,60027844
2-s2.0-85046896760,60028190
2-s2.0-85058218296,60028190
2-s2.0-85058218296,60008786
2-s2.0-85058218296,60114221
2-s2.0-85027988105,60028190
2-s2.0-85027988105,116399714
2-s2.0-85027988105,60029487
2-s2.0-85027988105,60112735
2-s2.0-85027988105,60113434
2-s2.0-85027988105,60078566
2-s2.0-85056637691,60028190
2-s2.0-85056637691,60026046
2-s2.0-85043448244,60028190
2-s2.0-85043448244,60199578
2-s2.0-85036512224,60028190
2-s2.0-85036512224,60022183
2-s2.0-85058912177,60008014
2-s2.0-85058912177,60025702
2-s2.0-85058912177,60019578
2-s2.0-85058912177,60001576
2-s2.0-85058912177,60002620
2-s2.0-85053014490,60070862
2-s2.0-85053014490,60025205
2-s2.0-85049741433,60070862
2-s2.0-85049741433,60025205
2-s2.0-85045584091,60028190
2-s2.0-85045584091,60000316
2-s2.0-85042557361,60028190
2-s2.0-85042557361,60032499
2-s2.0-85042557361,60015728
2-s2.0-85055028853,60028190
2-s2.0-85055417424,60070862
2-s2.0-85055417424,60025205
2-s2.0-85052541960,60020457
2-s2.0-85052541960,60014120
2-s2.0-85052541960,118781700
